id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51724660,AGRITOURISM IN NATURE,419037202,Attila,,San Pawl il-Bahar,35.9328,14.41155,Private room,39,2,11,2022-08-23,0.88,2,54,10,
634474145942101532,Lovely-Modern apartman,460847141,Leyla,,Msida,35.8975,14.48391,Entire home/apt,53,28,2,2022-08-01,0.62,1,360,2,
20659010,Mithna Lodge,24920854,Ruben,,Kirkop,35.84091,14.48476,Entire home/apt,45,1,49,2022-09-21,5.16,1,299,49,
708655454321680736,Modern studio apt in the heart of St Julians,159701234,Tibor,,San Giljan,35.92229,14.4885,Entire home/apt,60,2,1,2022-09-18,1,2,168,1,
611238405894150422,Stunning 1-bedroom penthouse in Xaghra (gozo),116105311,Jolanda,,Xaghra,36.05057,14.2713,Entire home/apt,90,2,4,2022-09-01,1.26,1,240,4,
48604876,"Seafront, LUX Room with IN/OUTdoor pool heaven",386848822,360 Deluxe Rooms,,San Giljan,35.92039,14.49145,Private room,273,1,0,,,22,365,0,
597952637371712146,Luxury bedroom with ensuite in a shared apartment,35808508,Ingrid,,Qormi,35.87701,14.46198,Private room,45,6,1,2022-07-28,0.49,3,143,1,
721663378567624017,Cosy and chilled Double Bedroom with ensuite,116065138,Mattia,,Sliema,35.9145542,14.5027277,Private room,41,3,0,,,1,42,0,
17243352,❤ Chill Double bedroom South of Malta + Wifi,25628913,Ann,,Birzebbugia,35.83333,14.53329,Private room,32,2,144,2022-08-27,2.29,2,172,32,
628884459774894545,Delightful 2 bedroom Townhouse,226853829,Jeanine,,Mellieha,35.959087,14.3603,Entire home/apt,74,5,2,2022-09-11,1.00,2,349,2,
19972576,Romantic room at Maleth Inn Guesthouse,63240685,Caroline,,Mdina,35.88397,14.40193,Private room,69,1,162,2022-09-06,2.60,10,146,41,
23163496,"Spacious King Suite Ensuite Bathroom, Valley View",167550917,Reuben,,Xaghra,36.06311,14.26642,Private room,93,1,44,2022-09-16,0.82,5,350,8,
38671513,Nice shared room in Swieqi,89952636,Diego Armando,,Swieqi,35.92126,14.4786,Shared room,20,3,0,,,1,268,0,
21084210,Room with bathroom close to Mdina- incl. Breakfast,151992189,Pauline,,Rabat (Malta),35.88264,14.39502,Private room,80,2,5,2022-08-04,0.08,2,364,2,
673190298052240654,Designer finished double bedroom with balcony,102830686,Alexia,,Mellieha,35.95851,14.3636718,Private room,105,1,2,2022-09-04,1.03,4,352,2,
52765626,Charming Maltese House -  Netflix Home,51631468,Connor,,Zebbug (Malta),35.86866,14.44163,Entire home/apt,73,5,19,2022-08-29,1.72,11,8,19,
646433036168049622,Budget room in flat with breathtaking views.,16716962,Matthew,,Zebbug (Ghawdex),36.07603,14.23601,Private room,20,2,7,2022-09-23,2.92,2,8,7,
47866723,Serviced long/short term LUX Rooms in St Julians,385341680,ThreeSIXTY Estates,,San Giljan,35.92056,14.49161,Private room,122,1,0,,,282,353,0,
48534550,"St Julians, Indoor/Outdoor Pool, LUX ROOM & Views",386848822,360 Deluxe Rooms,,San Giljan,35.9187,14.49423,Private room,293,1,0,,,22,365,0,
718401,"""Il-Forn"" Gozo Accommodation Rental with Sea Views",14439099,Mary,,Zebbug (Ghawdex),36.06576,14.23361,Entire home/apt,110,5,13,2018-09-22,0.13,2,364,0,
31689205,AURORA  in Marsaxlokk,141070195,Susan,,Marsaxlokk,35.83365,14.54388,Entire home/apt,66,2,41,2022-09-10,0.98,1,8,12,
33083811,★Traditional  Townhouse★Cleaning Protocols Adopted,17208391,Paola,,Bormla,35.88792,14.51512,Entire home/apt,94,1,42,2022-09-14,1.00,63,331,9,
680348646248837572,Calypso-Family room with ensuite bathroom & pool,417608219,Edyta,,Xaghra,36.04887,14.26405,Private room,157,1,1,2022-08-26,0.94,16,363,1,
43796607,shared apartment with private bedroom & bathroom,111954258,Shaun,,Msida,35.89718,14.47828,Private room,40,1,22,2022-08-28,0.82,1,44,11,
35812680,Private room with kitchenette in Marsalforn,16648050,Laura,,Zebbug (Ghawdex),36.07076,14.25939,Private room,60,3,11,2022-08-04,0.29,3,152,2,
7541797,Penthouse~country views,38954533,Catherine,,Zebbug (Ghawdex),36.07502,14.25446,Entire home/apt,65,3,72,2022-06-27,0.83,1,338,5,
685363537595756816,Lovely 1 bedroom apartment in the ❤ of Valletta,384470382,Victor,,Valletta,35.8988043636916,14.51644133558505,Entire home/apt,70,3,5,2022-09-14,4.05,1,265,5,
46406628,D7-Sea Front  Apartment -*Aircon*-V,374513558,Victor,,Zebbug (Ghawdex),36.07566,14.25475,Entire home/apt,62,4,18,2022-09-11,1.25,4,74,12,
593941218548257520,"Best Area, Stunning Seaviews Apartment",17208391,Paola,,Sliema,35.91013,14.50955,Entire home/apt,144,1,2,2022-05-22,0.41,63,342,2,
714191883961484146,"Modern, designer APT with a beautiful living & AC",385341680,ThreeSIXTY Estates,,Fgura,35.87406,14.51963,Entire home/apt,96,1,0,,,282,355,0,
29049849,"MODERN FULL 2BED, 2BATH APARTMENT CENTRAL AREA",218917200,Sean,,Msida,35.89378,14.48274,Entire home/apt,63,2,13,2022-09-06,1.04,1,331,12,
24070418,Villa Aya - 2 bedrooms & 2 bathrooms with pool,39940373,Satori,,Xaghra,36.05794,14.2747,Entire home/apt,120,3,18,2022-08-10,0.33,23,345,5,
1766792,Panoramic Views in Idyllic Country house +Pool,28733688,Alexandra,,Nadur,36.04183,14.29654,Private room,176,2,94,2022-05-26,1.57,8,123,3,
7656184,Waterfront Apartment,16573646,Laurie,,Bormla,35.88719,14.5153,Entire home/apt,54,2,90,2022-09-09,1.05,15,141,27,
49050643,Sealife experience on Sailboat ALEXEJ,395590563,Alessandro,,Ghajnsielem,36.02816,14.30009,Private room,60,1,2,2021-09-12,0.15,1,299,0,
35452652,"Noreen's apartment , bright cosy apartment",266282979,Noreen,,Zabbar,35.8766,14.54184,Entire home/apt,48,3,40,2022-09-25,1.06,1,270,20,
38837371,"The Apartment 3, close to Malta Airport",297339415,Luke,,Ghaxaq,35.84764,14.51961,Entire home/apt,86,2,3,2019-12-30,0.08,1,268,0,
19500108,Exquisite private room in Kalkara scenic square,5545241,Judith,,Kalkara,35.89002,14.52677,Private room,40,4,41,2021-09-12,0.65,1,30,0,
51042912,Gorgeous Traditional Maltese House Of Character,62388885,Milos,,Tarxien,35.86438,14.51216,Entire home/apt,100,5,3,2021-09-13,0.22,1,268,0,
51973084,Lucy's flat🌞New and cozy  one-bedroom,390036730,Alessandro,,San Pawl il-Bahar,35.94812,14.41978,Entire home/apt,59,2,8,2022-09-24,2.12,1,146,8,
46322867,D2-Seafront Corner Apartment- AirConditioned-D2-V,374513558,Victor,,Zebbug (Ghawdex),36.07604,14.25295,Entire home/apt,60,3,14,2022-09-09,0.66,4,172,12,
3056147,6 bedroom Farmhouse with pool,15557947,Alfred,,Xaghra,36.04865,14.26748,Entire home/apt,300,3,43,2022-09-09,0.49,1,345,6,
626647541660642364,Homely and Southerly,5504818,Kenneth,,Zejtun,35.85784,14.53388,Entire home/apt,68,5,6,2022-09-03,2.47,1,84,6,
22113600,The Wright Angle,161551545,Jonathan & Dorita,,Bormla,35.88014,14.51906,Entire home/apt,80,3,71,2022-09-17,1.63,1,10,21,
42444826,Ta' Tina,24314997,Christina,,Rabat (Malta),35.88157,14.39833,Entire home/apt,85,3,14,2022-08-25,0.67,1,341,13,
1350781,6 Bed Dorm Terrace_Two Pillows Boutique Hostel,7204273,Two Pillows Boutique Hostel,,Sliema,35.91024,14.50327,Shared room,31,1,34,2022-05-18,0.31,13,356,3,
669524199924546122,Private Room in a Shared Apartment,7152694,Gigi,,Swieqi,35.91928,14.47323,Private room,30,3,1,2022-09-07,1,4,282,1,
53287664,The Red Farm Boutique with Pool - No3. Palma,22195283,Paul - HolidayLetsMaltaGozo,,Iklin,35.90711,14.4523,Private room,96,2,0,,,26,269,0,
19782372,House of Character with a View,139663903,Mark,,Rabat (Malta),35.88364,14.39729,Entire home/apt,65,2,72,2022-09-21,1.16,2,167,18,
622845265390349326,Large SEAFRONT 3BR APT off the promenade WIFI + AC,385341680,ThreeSIXTY Estates,,San Pawl il-Bahar,35.94861,14.40453,Entire home/apt,120,3,6,2022-09-12,1.76,282,351,6,
49122561,"English Students´house seaviews, shared room",372885293,Jose,,Swieqi,35.9178,14.48571,Shared room,18,2,11,2022-09-17,0.68,25,143,5,
640616210119238151,Double bed with terrace and sea/country view,188684024,Simon,,Qala,36.04156,14.30629,Private room,55,3,2,2022-08-20,1.18,3,90,2,
50223657,Apartment with stunning country and sea views,92089236,Rosalina,,Mellieha,35.95876,14.36008,Entire home/apt,55,3,26,2022-09-13,1.73,2,316,18,
45716855,Million Sunsets Luxury Apartment 2,359683413,Tamas,,San Pawl il-Bahar,35.93691,14.39593,Entire home/apt,92,2,15,2022-08-22,0.97,6,126,14,
657815782652354405,"Starboard Home B&B
Family Room",113603279,Joanne,,Bormla,35.88093,14.52209,Private room,105,1,8,2022-09-04,3.93,4,360,8,
49318174,Spacious Room with valley and distant sea view,39800152,Jeanette,,Mosta,35.91796,14.42887,Private room,38,4,10,2022-09-15,0.84,4,175,10,
52539808,"Large 3 Bedroom Aprt, Sweeping views, Outdoor Area",34239203,Andrew,,Qala,36.0379,14.3121,Entire home/apt,68,2,49,2022-09-23,4.31,2,237,49,
40322454,Prickly Pear Holiday Home No. 1,14973243,Kevin,,San Lawrenz,36.05611,14.20617,Entire home/apt,192,7,0,,,15,335,0,
49372747,Luxurious Grand 18th C. Palace with Gardens & Pool,395719565,Anthony,,Ghaxaq,35.84893,14.51533,Entire home/apt,526,3,12,2022-05-08,0.98,2,232,12,
704110360064230722,Double bedroom in luxury villa.,157640139,Claire,,San Lawrenz,36.05439,14.2037,Private room,95,3,0,,,12,362,0,
720900305391186466,Countryside bungalow with pool -unobstructed views,216239182,Annette,,Mgarr,35.90954,14.40132,Entire home/apt,67,3,0,,,3,104,0,
44362410,Lovely house of Character for 4 guests  Gharghur,6158728,Ian,,Naxxar,35.91568,14.44829,Private room,150,6,0,,,69,363,0,
46490706,Lulu Boutique Hotel - Suite 4,375134145,Liudmila,,Zebbug (Malta),35.86738,14.44258,Private room,183,1,1,2022-08-19,0.77,8,307,1,
47322741,Bright studio with views in central location!,225774132,Ryan,,Msida,35.89734,14.48466,Entire home/apt,56,4,2,2022-09-10,0.10,1,255,1,
50282154,Private room in Rabat old town - 2 mins from Mdina,46308308,Alison,,Rabat (Malta),35.88469,14.39865,Private room,70,2,33,2022-09-08,2.29,1,329,22,
612097347160380073,Double room ensuite - Airport - Maltese House,76773535,Elle,,Luqa,35.85973,14.48954,Private room,41,1,28,2022-09-19,5.64,3,132,28,
25913284,Private Room in Maltese house close to airport (1),70447751,Carmel,,Luqa,35.85679,14.48744,Private room,31,1,227,2022-09-22,4.40,4,357,50,
46165437,Double/Twin Room - Dun Gorg Guest House,348777447,Andrew,,Marsaxlokk,35.84093,14.5445,Private room,84,1,14,2022-08-18,0.66,3,335,11,
42357632,"Oasis of Tranquility - ECO B&B ""Earth Room""",96628062,Patrick,,Zebbug (Ghawdex),36.07682,14.2411,Private room,48,2,106,2022-09-19,3.48,3,342,55,
2626421,❤️SEAFRONT LUX ❤️w/POOL|CLEANING PROTOCOLS ADOPTED,2442805,Aaron,,Sliema,35.90967,14.50982,Entire home/apt,242,1,53,2022-08-18,0.53,82,266,11,
43735639,Private room close 2 airport/valletta 1bed,305209494,Therese,,Qormi,35.88169,14.46958,Private room,500,2,3,2022-01-23,0.17,7,180,1,
50127724,Tan-Nannu Holiday Home,118538195,Baron Holiday Homes,,Xaghra,36.04986,14.2767,Entire home/apt,245,2,3,2022-03-28,0.25,56,29,3,
36906412,DUPLEX ROOM,275799744,Patrice,,Rabat (Victoria),36.04377,14.23919,Private room,130,7,2,2022-08-10,0.06,6,174,1,
8114957,Isla townhouse with marina views,42850404,Chris,,Isla,35.88978,14.51654,Entire home/apt,60,3,149,2022-09-12,1.76,1,263,32,
10723939,"Medina Lodge in Rabat Centre, 5 min walk to Mdina.",55422161,Pierre,,Rabat (Malta),35.88198,14.39736,Entire home/apt,50,2,140,2022-09-20,1.75,1,158,28,
37427366,Brixal,282201084,Yass,,Safi,35.83125,14.48499,Private room,35,3,0,,,1,30,0,
51743627,Mellieha Designer 2bedroom Maisonette with Pool,108962995,Luke,,Mellieha,35.95613,14.36122,Entire home/apt,85,3,5,2022-09-01,1.27,1,217,5,
49808682,2 Bedroom flat -St Paul’s Bay -,36220543,Kevin,,San Pawl il-Bahar,35.94975,14.42148,Entire home/apt,50,7,12,2022-09-03,0.83,5,260,7,
39336496,Nice room+private bathroom (not ensuite)+balcony,115753849,Nahily,,Msida,35.89643,14.47595,Private room,35,2,23,2022-09-11,0.87,1,162,16,
608625875105007325,Room for rental in a shared appartment,88096507,Jonathan,,Birkirkara,35.89251,14.45889,Private room,50,1,2,2022-08-17,0.81,2,90,2,
28038085,Sliema Junior Suite Casa Birmula Boutique Hotel,2307970,Mariella,,Bormla,35.88337,14.52173,Hotel room,127,1,16,2022-08-16,0.33,12,344,5,
19960374,Family room with Maltese balcony at Maleth Inn,63240685,Caroline,,Mdina,35.88408,14.40191,Hotel room,74,1,68,2022-09-06,1.28,10,148,34,
608278959784815505,Family Suite 1 at The King George Village,58905142,Romina,,Gharghur,35.92465,14.4544,Private room,70,2,0,,,20,351,0,
608143464663012856,STYLISH apartment with ROOFTOP near VALLETTA,3305519,Dario,,Bormla,35.87966,14.52286,Entire home/apt,95,4,4,2022-09-13,1.45,1,28,4,
629066797701757371,Lovely 3-bedroom apartment in Mellieha Flat 3,33140242,Denise,,Mellieha,35.95583,14.37194,Entire home/apt,99,4,7,2022-08-28,2.39,2,365,7,
17645657,400 Year Old Luxury Farmhouse in Xaghra Gozo,23412601,Sue,,Xaghra,36.05075,14.26211,Entire home/apt,273,7,3,2021-07-11,0.07,1,327,0,
586904638841215091,"Cosy Bedroom,  Close Victoria Main Bus Station",11001579,Maria Jose,,Fontana,36.03939,14.2363,Private room,56,3,9,2022-08-29,1.68,3,157,9,
612057594057307919,"Bastion E Classic
Double Room Three Cities",451775627,Eldridge,,Fgura,35.87431,14.52271,Private room,35,3,17,2022-08-23,3.62,1,335,17,
612925158695976548,Lellux BB - Superior Room,84063136,Katarzyna,,Qala,36.03576,14.31111,Private room,69,1,0,,,15,56,0,
51576359,"Qormi, 3 Bedroom, 4 Bathroom Penthouse",412086984,Chris And Michaela,,Qormi,35.87563,14.47214,Entire home/apt,127,3,2,2022-08-21,0.53,12,344,2,
43298091,"Mellieha Bay 3 bedroom apartment ""Bliss on the Bay",128723660,Stefan,,Mellieha,35.96517,14.35558,Entire home/apt,179,3,1,2020-07-19,0.04,1,297,0,
53610217,CENTRAL SLIEMA SEAFRONT VIEWS APARTMENT - BLUE,154545513,Caroline,,Sliema,35.90903,14.50621,Entire home/apt,75,1,2,2022-01-08,0.22,4,237,2,
38407294,Falcon Apartment in the heart of Rabat,54458663,Donna,,Rabat (Malta),35.87955,14.39953,Entire home/apt,123,2,20,2022-09-05,0.54,1,153,11,
699300416671763972,"Cosy, Modern 1 Bedroom Apartment | 2 mins from sea",249153894,Karl,,San Pawl il-Bahar,35.95003,14.42266,Entire home/apt,590,1,0,,,8,343,0,
50335182,Shared Room at Sliema,330339176,Serge,,Sliema,35.91347,14.49928,Shared room,35,5,0,,,39,340,0,
643910835393206263,(C) One room in townhouse centre of Victoria,9247366,Maria,,Rabat (Victoria),36.04049076949508,14.241480119526386,Private room,70,2,1,2022-08-15,0.70,8,365,1,
591670674675796292,Tac-Cikkarell Farmhouse with private pool,397244536,Francesca,,Xewkija,36.032139,14.259453,Entire home/apt,198,1,7,2022-08-07,1.30,7,103,7,
701252094305850211,3# Dorm for girls only - Bahia Surf House,430773734,Leonardo,,San Giljan,35.91291,14.48857,Shared room,20,1,0,,,15,360,0,
7614191,Totally Private Studio with your own jacuzzi.,39932194,Pierre,,Mosta,35.9145,14.4273,Entire home/apt,56,4,67,2022-09-21,0.77,4,340,13,
560565822257900566,Bajtra - sunny spacious room with ensuite,444711443,Mattea,,Nadur,36.03881,14.29352,Private room,69,3,0,,,4,320,0,
613482330463164779,★ Designer Apartment in Village Square ★ New ★,318717613,Zzzing,,Kalkara,35.88863,14.528,Entire home/apt,62,1,4,2022-08-12,0.89,52,159,4,
26250041,Orange,23995546,Giulia Angela,,Ghajnsielem,36.02794,14.29399,Hotel room,80,1,4,2018-09-03,0.08,4,0,0,
626465112064549247,Stunning Ensuite with balcony and Valley Views,28733688,Alexandra,,Xaghra,36.0557,14.2675,Private room,45,1,12,2022-09-11,3.30,8,0,12,
678971986032850793,Private room with private b/room & shared kitchen,461089338,Yuclana,,Rabat (Malta),35.8808,14.39761,Private room,50,2,1,2022-09-16,1,2,57,1,
46484972,Lulu Boutique Hotel - Suite 2,375134145,Liudmila,,Zebbug (Malta),35.86705,14.44167,Private room,177,1,0,,,8,268,0,
42608330,"Apartment 2 of a Block of 4 near Pretty Bay, Malta",337727511,Josef,,Birzebbugia,35.82317,14.52754,Entire home/apt,98,1,11,2022-09-18,0.49,4,330,6,
34773339,Sunny Penthouse enjoying Marsaxlokk Harbour views,17912901,Mark,,Marsaxlokk,35.83802,14.54183,Entire home/apt,96,3,31,2022-09-05,0.78,3,74,7,
42429107,"Apartment 1 of a Block of 4 near Pretty Bay, Malta",337727511,Josef,,Birzebbugia,35.82353,14.52812,Entire home/apt,98,1,13,2022-09-16,0.90,4,241,9,
18142324,Victoria Penthouse,125084851,George,,Rabat (Victoria),36.04323,14.24155,Entire home/apt,67,3,70,2022-09-16,1.11,1,55,15,
609855943189317134,Double Room - 103,453430806,George’s Boutique,,Xaghra,36.04918,14.2584,Private room,75,2,0,,,8,357,0,
50107418,Sunshine Apartments Mellieha - 3 bedrooms - Apt 1,260122244,Przemyslaw (Peter),,Mellieha,35.95515,14.36651,Entire home/apt,80,2,14,2022-06-15,0.95,9,157,9,
35009692,Kikka B&B  Stella,263620460,Jeffrey,,Tarxien,35.86592,14.50914,Hotel room,65,2,5,2019-08-19,0.13,4,295,0,
36411734,Id-Dwerja - Villa with Infinity Pool & Countryside Views,711611,DeReday Holiday Homes,,Gharb,36.05998,14.20094,Entire home/apt,277,1,12,2022-08-04,0.31,9,33,2,
673602469624310927,"NGH12 - Lovely, spacious 2 bedroom apartment.",118489013,Ed,,Naxxar,35.91337,14.43547,Entire home/apt,86,2,0,,,22,157,0,
17384562,Twin room Romeo/Juliet balcony,27312729,Amanda,,San Lawrenz,36.04764,14.19559,Private room,54,1,75,2022-09-08,1.15,3,150,15,
31275315,Gawhra Court Apartment,234034621,Denise,,Zebbug (Ghawdex),36.07119,14.26023,Entire home/apt,104,3,63,2022-09-14,1.41,1,102,21,
53286053,Hamrun Ideal for students or foreign workers,762525,Lorna,,Hamrun,35.88726,14.48878,Shared room,16,3,7,2022-09-19,1.28,8,285,7,
50127708,Tan-Nanna Holiday Home,118538195,Baron Holiday Homes,,Xaghra,36.04947,14.27749,Entire home/apt,303,2,3,2022-08-02,0.49,56,33,3,
43700238,Julina Boutique Standard Suite,213781152,Carmen,,Mosta,35.90975,14.42277,Entire home/apt,111,1,5,2022-09-09,0.21,3,345,3,
47879958,Private Small Studio,137982511,Francesco,,Qrendi,35.838036,14.460711,Entire home/apt,26,1,18,2021-10-29,0.95,1,0,6,
34648422,Grotto's Paradise B&B - Malta,258342391,Corinne,,Gharb,36.06958,14.20146,Private room,104,1,1,2022-04-10,0.18,8,146,1,
53791371,Ta Gorga Holiday Farmhouse with Private Pool,49269328,James,,Xewkija,36.03153,14.25697,Entire home/apt,156,1,11,2022-07-30,1.25,9,128,11,
690522903425936514,(G) Top floor bedroom served with lift in Victoria,9247366,Maria,,Rabat (Victoria),36.0406496,14.2418122,Private room,77,2,5,2022-09-18,3.41,8,363,5,
554921717638325034,Private ensuite double with large terrace,443544208,Diane,,Xaghra,36.05158,14.26317,Private room,128,1,2,2022-06-26,0.52,3,340,2,
22792018,Comfortable apartment close to Marsalforn beach,157929674,Tony,,Zebbug (Ghawdex),36.07136,14.25471,Private room,27,2,105,2022-09-25,1.89,3,300,31,
47949589,"Villa Swieqi seaviews, shared room",372885293,Jose,,Swieqi,35.9184,14.48616,Shared room,18,2,6,2022-09-07,0.38,25,40,4,
658349442745212272,Room rental in modern private home - San Gwann,466309370,Bobby,,San Gwann,35.90855,14.47156,Private room,50,3,0,,,1,220,0,
1277993,"Lovely Countryside Apartment, Mgarr",6711794,Gloria,,Mgarr,35.9182,14.38514,Private room,45,1,60,2021-09-25,0.61,11,335,0,
49010588,Private Single Bedroom (4),54241125,Joan,,Birkirkara,35.89562,14.4733,Private room,30,3,6,2022-09-03,0.45,5,209,5,
570392277647332377,Sliema Central 3 Bedroom Apartment Near Seafront,43399245,Nicholas,,Sliema,35.90863,14.49845,Entire home/apt,112,3,13,2022-09-19,3.22,2,156,13,
40005427,KUCCA Boutique Townhouse -Adults Only,4889548,Alexia,,Zebbug (Malta),35.87204,14.44444,Entire home/apt,121,3,31,2022-09-24,0.93,1,328,6,
619205258523113719,"Modern, Large &Great Location Apartment with Patio",411735472,Barbora,,San Pawl il-Bahar,35.94805,14.40863,Entire home/apt,80,3,0,,,1,161,0,
688825411175627181,New ground floor maisonette so close to Mdina,42193626,Janice,,Rabat (Malta),35.88512907265622,14.395780563354494,Entire home/apt,126,1,2,2022-08-26,1.46,2,3,2,
22672142,Palma - Farmhouse with Private Pool & Jucuzzi,49269328,James,,Gharb,36.06219,14.20695,Entire home/apt,160,1,27,2022-08-26,0.47,9,62,4,
32802255,"Sunset View 2, Mellieha, Malta",142858176,Caroline,,Mellieha,35.95667,14.36326,Private room,51,2,28,2021-09-22,0.70,2,268,0,
50367488,Comfort Ensuite Room - Gilju B&B,397244536,Francesca,,Xaghra,36.053635,14.262353,Private room,79,2,6,2022-08-28,0.44,7,362,4,
18506926,The Almonds Holiday Home,118538195,Baron Holiday Homes,,San Lawrenz,36.05892,14.19831,Entire home/apt,313,1,6,2022-06-21,0.37,56,286,5,
19868531,Luxury Penthouse 2 bedroom No.2,10172766,Matthew,,San Pawl il-Bahar,35.94923,14.40794,Entire home/apt,85,4,75,2022-09-19,1.19,9,294,24,
6303034,Town house steeped in history,32779984,Marise,,Rabat (Malta),35.88243,14.4004,Entire home/apt,150,3,40,2022-08-30,0.46,1,74,9,
657733924672067350,Airport - Top floor bedroom w terrace,76773535,Elle,,Luqa,35.86058,14.48843,Private room,36,1,12,2022-09-06,4.62,3,5,12,
34458112,Sinjura - Xaghra Holiday Home,240978597,Gozo Village,,Xaghra,36.06121,14.27221,Entire home/apt,250,2,4,2020-12-30,0.11,19,247,0,
6574357,welcome sunny house,29181841,Maria,,Birkirkara,35.89804,14.47563,Shared room,35,7,0,,,1,364,0,
